GetTimestampOverhead     : 0 total=188.176035ms  i=0.000019ms i=18.82ns  Loop:10,000,000
GetTimestampOverhead     : 1 total=210.830266ms  i=0.000021ms i=21.08ns  Loop:10,000,000
GetTimestampOverhead     : 2 total=233.292286ms  i=0.000023ms i=23.33ns  Loop:10,000,000
GetTimestampOverhead     : 3 total=206.339129ms  i=0.000021ms i=20.63ns  Loop:10,000,000
GetTimestampOverhead     : 4 total=205.411271ms  i=0.000021ms i=20.54ns  Loop:10,000,000
GetTimestampOverhead     : 5 total=190.757443ms  i=0.000019ms i=19.08ns  Loop:10,000,000
GetTimestampOverhead     : 6 total=219.884354ms  i=0.000022ms i=21.99ns  Loop:10,000,000
SUMMARY:GetTimestampOverhead           min:18.82 max:23.33 avg:20.78

GetTimestampOverheadArray: 0 total=230.562119ms  i=0.000023ms i=23.06ns  Loop:10,000,000
GetTimestampOverheadArray: 1 total=215.991875ms  i=0.000022ms i=21.60ns  Loop:10,000,000
GetTimestampOverheadArray: 2 total=220.209331ms  i=0.000022ms i=22.02ns  Loop:10,000,000
GetTimestampOverheadArray: 3 total=210.024915ms  i=0.000021ms i=21.00ns  Loop:10,000,000
GetTimestampOverheadArray: 4 total=215.887773ms  i=0.000022ms i=21.59ns  Loop:10,000,000
GetTimestampOverheadArray: 5 total=212.087929ms  i=0.000021ms i=21.21ns  Loop:10,000,000
GetTimestampOverheadArray: 6 total=251.284292ms  i=0.000025ms i=25.13ns  Loop:10,000,000
SUMMARY:GetTimestampOverheadArray      min:21.00 max:25.13 avg:22.23

QueueUserWorkItem             : 8 (TimeToStart         ) =        0.010259ms =        10259.25 ns *
QueueUserWorkItem             : 8 (QueueUserWorkItem   ) =        0.002112ms =         2112.20 ns
QueueUserWorkItem             : 9 (TimeToStart         ) =        0.012975ms =        12974.93 ns *
QueueUserWorkItem             : 9 (QueueUserWorkItem   ) =        0.003923ms =         3922.65 ns
QueueUserWorkItem             :10 (TimeToStart         ) =        0.010561ms =        10560.99 ns *
QueueUserWorkItem             :10 (QueueUserWorkItem   ) =        0.002716ms =         2715.68 ns
QueueUserWorkItem             :11 (TimeToStart         ) =        0.012070ms =        12069.70 ns *
QueueUserWorkItem             :11 (QueueUserWorkItem   ) =        0.003621ms =         3620.91 ns
SUMMARY:QueueUserWorkItem              min:10259.25 max:423646.60 avg:17138.98 (Skip First 2)

AsyncAwait                    : 0 (TimeToStart         ) =        1.955895ms =      1955895.49 ns *
AsyncAwait                    : 1 (TimeToStart         ) =        0.003923ms =         3922.65 ns *
AsyncAwait                    : 2 (TimeToStart         ) =        0.000905ms =          905.23 ns *
AsyncAwait                    : 3 (TimeToStart         ) =        0.000603ms =          603.49 ns *
AsyncAwait                    : 4 (TimeToStart         ) =        0.000302ms =          301.74 ns *
AsyncAwait                    : 5 (TimeToStart         ) =        0.000302ms =          301.74 ns *
AsyncAwait                    : 6 (TimeToStart         ) =        0.000302ms =          301.74 ns *
AsyncAwait                    : 7 (TimeToStart         ) =        0.000302ms =          301.74 ns *
AsyncAwait                    : 8 (TimeToStart         ) =        0.000302ms =          301.74 ns *
AsyncAwait                    : 9 (TimeToStart         ) =        0.000302ms =          301.74 ns *
AsyncAwait                    :10 (TimeToStart         ) =        0.000000ms =            0.00 ns *
AsyncAwait                    :11 (TimeToStart         ) =        0.000302ms =          301.74 ns *
SUMMARY:AsyncAwait                     min:0.00 max:1955895.49 avg:362.09 (Skip First 2)

MutexClass                    : 0 (Notify              ) =        0.012371ms =        12371.45 ns *
MutexClass                    : 1 (Notify              ) =        0.006940ms =         6940.08 ns *
MutexClass                    : 2 (Notify              ) =        0.006940ms =         6940.08 ns *
MutexClass                    : 3 (Notify              ) =        0.006337ms =         6336.59 ns *
MutexClass                    : 4 (Notify              ) =        0.006035ms =         6034.85 ns *
MutexClass                    : 5 (Notify              ) =        0.006337ms =         6336.59 ns *
MutexClass                    : 6 (Notify              ) =        0.006337ms =         6336.59 ns *
MutexClass                    : 7 (Notify              ) =        0.006035ms =         6034.85 ns *
MutexClass                    : 8 (Notify              ) =        0.006337ms =         6336.59 ns *
MutexClass                    : 9 (Notify              ) =        0.005733ms =         5733.11 ns *
MutexClass                    :10 (Notify              ) =        0.006035ms =         6034.85 ns *
MutexClass                    :11 (Notify              ) =        0.005733ms =         5733.11 ns *
SUMMARY:MutexClass                     min:5733.11 max:12371.45 avg:6185.72 (Skip First 2)

MonitorClass                  : 0 (Notify              ) =        0.010863ms =        10862.73 ns *
MonitorClass                  : 1 (Notify              ) =        0.008751ms =         8750.54 ns *
MonitorClass                  : 2 (Notify              ) =        0.006337ms =         6336.59 ns *
MonitorClass                  : 3 (Notify              ) =        0.005733ms =         5733.11 ns *
MonitorClass                  : 4 (Notify              ) =        0.006638ms =         6638.34 ns *
MonitorClass                  : 5 (Notify              ) =        0.005733ms =         5733.11 ns *
MonitorClass                  : 6 (Notify              ) =        0.006337ms =         6336.59 ns *
MonitorClass                  : 7 (Notify              ) =        0.005733ms =         5733.11 ns *
MonitorClass                  : 8 (Notify              ) =        0.006035ms =         6034.85 ns *
MonitorClass                  : 9 (Notify              ) =        0.005733ms =         5733.11 ns *
MonitorClass                  :10 (Notify              ) =        0.006337ms =         6336.59 ns *
MonitorClass                  :11 (Notify              ) =        0.006035ms =         6034.85 ns *
SUMMARY:MonitorClass                   min:5733.11 max:10862.73 avg:6065.03 (Skip First 2)

